Geneid,Tumor_SRR30510137,Tumor_SRR30510151,Tumor_SRR30510181,Normal_SRR28602760,Normal_SRR28602761,Normal_SRR28602767
ENSG00000228532,54,46,32,3,10,4
ENSG00000229829,0,0,2,0,0,0
ENSG00000179542,1240,3098,207,2302,1130,120
ENSG00000186462,210,239,44,5692,2442,719
ENSG00000271502,0,0,0,0,0,0
ENSG00000232149,0,0,0,9,14,5
ENSG00000214748,24,24,25,6,1,2
ENSG00000270431,2,0,0,2,0,0
ENSG00000280275,0,0,0,0,0,0
ENSG00000102241,20506,15271,4518,5200,6704,7593
ENSG00000285896,0,2,0,0,0,0
ENSG00000237650,0,0,0,0,0,0
ENSG00000225970,0,0,0,0,0,0
ENSG00000260683,0,0,0,0,0,0
ENSG00000235334,0,0,0,0,0,0
ENSG00000233548,0,0,0,0,0,0
ENSG00000287370,0,0,0,2,5,2
ENSG00000235976,0,0,0,0,0,0
ENSG00000228160,0,0,0,2,0,0
ENSG00000183434,0,0,0,0,0,0
ENSG00000173954,0,0,0,0,0,0
ENSG00000276205,0,0,0,0,0,0
ENSG00000231501,0,2,0,4,1,0
ENSG00000242610,0,0,0,3,2,9
ENSG00000236080,0,0,0,0,0,0
ENSG00000236205,0,0,0,0,0,0
ENSG00000089289,1979,1798,1094,2070,2089,2593
ENSG00000189252,0,0,0,0,0,0
ENSG00000278646,0,0,0,0,0,0
ENSG00000226685,0,0,0,0,0,0
ENSG00000218728,0,0,0,0,0,0
ENSG00000235304,0,0,0,0,0,0
ENSG00000271175,0,0,0,0,0,0
ENSG00000280752,0,0,0,0,0,0
ENSG00000287806,0,4,0,11,69,177
ENSG00000271041,0,0,0,0,0,0
ENSG00000233467,0,0,0,0,2,0
ENSG00000233229,5,12,0,0,2,0
ENSG00000232787,0,0,0,0,1,0
ENSG00000228466,0,4,0,2,0,2
ENSG00000224589,0,0,0,0,0,0
ENSG00000275508,0,0,0,0,0,0
ENSG00000229693,0,0,0,0,0,0
ENSG00000227303,0,0,0,0,0,0
ENSG00000131725,3556,2657,655,786,1044,1714
ENSG00000274631,0,0,0,0,0,0
ENSG00000157502,88,152,236,533,299,352
ENSG00000230079,2,2,0,0,0,0
ENSG00000286767,0,0,0,0,0,0
ENSG00000280223,0,4,0,0,0,0
ENSG00000235729,0,0,0,0,0,0
ENSG00000236747,0,0,0,6,0,0
ENSG00000231694,0,0,0,0,0,0
ENSG00000232549,0,0,0,2,2,0
ENSG00000230788,0,0,0,0,0,0
ENSG00000271826,8,0,0,26,114,181
ENSG00000231110,0,0,0,0,0,0
ENSG00000225469,0,0,0,0,0,0
ENSG00000237584,2,0,0,0,0,0
ENSG00000230899,0,0,0,0,5,2
ENSG00000102239,8,72,0,12,4,4
ENSG00000198881,22,24,0,20,14,6
ENSG00000230399,0,0,0,0,0,0
ENSG00000226929,0,0,0,0,0,0
ENSG00000270709,0,0,0,0,0,0
ENSG00000235274,0,0,0,0,0,0
ENSG00000287796,0,16,0,0,0,0
ENSG00000288258,0,0,0,0,0,0
ENSG00000234712,0,0,0,0,0,0
ENSG00000229322,0,0,0,0,0,0
ENSG00000237828,4,24,2,0,2,0
ENSG00000184675,49,42,36,230,150,160
ENSG00000283692,2,37,0,0,0,0
ENSG00000156925,966,1736,267,110,157,110
ENSG00000223995,0,0,0,0,0,0
ENSG00000270397,0,0,0,0,0,0
ENSG00000232496,0,2,0,0,0,0
ENSG00000198573,0,0,0,2,0,0
ENSG00000270771,0,0,0,0,0,0
ENSG00000176970,0,0,0,0,0,0
ENSG00000203923,0,0,0,0,0,0
ENSG00000268883,2,0,48,0,0,0
ENSG00000165509,7,8,0,218,739,707
ENSG00000250625,0,0,0,0,0,0
ENSG00000235254,1,0,0,0,0,0
ENSG00000231093,0,0,0,0,0,2
ENSG00000232177,0,0,2,74,84,18
ENSG00000183171,4,8,0,55,53,31
ENSG00000232160,256,174,57,48,124,248
ENSG00000287017,0,0,0,0,0,0
ENSG00000185903,0,0,0,0,0,0
ENSG00000235329,0,0,0,0,0,0
ENSG00000171116,10,0,0,0,0,0
ENSG00000182712,0,0,0,0,0,0
ENSG00000223516,1,4,0,0,0,0
ENSG00000225689,3,16,0,50,23,2
ENSG00000270646,0,0,0,0,0,0
ENSG00000228042,0,0,0,0,0,0
ENSG00000226064,0,0,0,0,0,0
ENSG00000235730,0,0,0,0,0,0
ENSG00000229562,2,0,0,0,2,0
ENSG00000156009,0,0,0,0,10,0
ENSG00000227881,0,2,0,0,0,1
ENSG00000271660,0,0,0,5,51,76
ENSG00000010404,1032,1340,839,1071,913,759
ENSG00000279585,0,0,0,0,0,0
ENSG00000224548,0,0,0,0,0,0
ENSG00000234696,2,0,0,0,0,0
ENSG00000270251,0,0,0,0,0,0
ENSG00000237208,0,0,0,0,0,0
ENSG00000228517,0,0,0,0,0,0
ENSG00000274579,0,0,0,0,0,0
ENSG00000213924,0,0,0,0,0,0
ENSG00000182195,3481,2491,1979,6964,4908,7353
ENSG00000224630,0,0,0,0,0,0
ENSG00000214827,30,36,10,38,71,58
ENSG00000235539,0,0,0,0,0,0
ENSG00000241489,1,9,7,87,118,87
ENSG00000213423,0,0,0,0,4,2
ENSG00000224931,0,0,0,0,2,0
ENSG00000237741,0,0,0,0,0,0
ENSG00000185247,0,0,0,0,2,0
ENSG00000102195,28,2,0,0,0,0
ENSG00000269911,0,0,0,0,0,0
ENSG00000286085,13,0,0,10,10,5
ENSG00000242186,0,0,0,0,0,0
ENSG00000228833,0,0,0,0,0,0
ENSG00000166049,0,0,0,0,2,1
ENSG00000147255,632,208,142,448,959,2539
ENSG00000223377,0,0,0,0,0,0
ENSG00000241418,0,0,0,0,0,0
ENSG00000226414,0,0,0,0,0,0
ENSG00000229269,0,0,0,0,0,4
ENSG00000224732,0,0,0,0,0,0
ENSG00000238039,0,1,0,28,31,42
ENSG00000225110,2,0,0,600,276,24
ENSG00000197021,1062,1232,1391,672,845,973
ENSG00000165775,5508,3396,3306,2574,3133,3069
ENSG00000227779,0,0,0,0,0,0
ENSG00000241769,14,5,0,142,152,85
ENSG00000214925,0,0,0,0,0,0
ENSG00000197620,629,711,139,588,675,920
ENSG00000196406,0,0,0,0,0,0
ENSG00000230130,0,0,0,0,0,0
ENSG00000235598,0,0,0,0,0,0
ENSG00000133135,125,8,160,250,136,38
ENSG00000269993,24,0,0,2,0,2
ENSG00000234748,0,0,13,0,0,0
ENSG00000226388,0,0,0,0,0,0
ENSG00000102243,0,4,0,0,0,0
ENSG00000231686,0,2,0,4,0,4
ENSG00000225660,0,0,0,0,15,40
ENSG00000176289,0,6,19,7,7,18
ENSG00000155495,0,0,0,4,0,4
ENSG00000182508,6,16,4,45,61,26
ENSG00000185010,392,286,444,1365,1031,715
ENSG00000228717,2,0,0,0,0,0
ENSG00000215054,0,2,0,0,0,0
ENSG00000227183,0,2,0,0,0,0
ENSG00000183631,12,0,0,0,0,16
ENSG00000224314,0,0,0,0,0,0
ENSG00000271211,0,0,0,0,0,0
ENSG00000235699,0,0,0,0,0,0
ENSG00000155966,404,427,18,646,308,62
ENSG00000198157,3670,2142,397,701,770,656
ENSG00000213652,0,0,0,0,0,0
ENSG00000129680,1350,805,400,204,284,273
ENSG00000204086,20,24,22,0,2,2
ENSG00000198889,14,4,0,1,0,0
ENSG00000213526,6,2,0,2,2,4
ENSG00000230823,2,2,1,4,2,2
ENSG00000234288,0,0,0,0,0,0
ENSG00000182890,120,62,8,51,54,97
ENSG00000288098,0,4,0,6,10,4
ENSG00000287098,0,2,0,2,0,0
ENSG00000234592,0,0,0,0,0,0
ENSG00000234785,6,10,0,2,8,0
ENSG00000277215,100,52,0,43,134,377
ENSG00000133138,40,113,48,149,459,341
ENSG00000226802,0,0,0,0,0,0
ENSG00000238066,0,0,0,0,0,0
ENSG00000214628,0,0,0,0,0,0
ENSG00000133131,2755,940,438,362,839,867
ENSG00000256709,0,0,0,0,0,0
ENSG00000231963,0,0,0,2,2,0
ENSG00000155959,17342,11093,5234,2601,4066,5499
ENSG00000123496,312,58,80,142,58,28
ENSG00000287379,2,0,0,15,14,7
ENSG00000285547,0,0,0,0,0,0
ENSG00000067177,3209,1134,116,958,910,770
ENSG00000102383,3130,1359,648,500,351,302
ENSG00000271346,0,0,0,0,0,0
ENSG00000235991,0,1,0,0,0,2
ENSG00000232249,0,2,0,0,0,0
ENSG00000238223,0,0,0,0,0,0
ENSG00000224978,0,0,0,0,0,2
ENSG00000225858,1,0,0,0,0,0
ENSG00000156920,0,0,0,0,0,3
ENSG00000235892,0,0,0,0,0,0
ENSG00000229979,0,0,0,0,0,0
ENSG00000233254,4,2,0,0,0,0
ENSG00000224816,0,0,0,2,0,0
ENSG00000155961,1843,1877,907,1319,1216,1386
ENSG00000225235,0,0,0,2,2,0
ENSG00000223438,0,0,0,0,0,4
ENSG00000227505,2,2,0,0,0,0
ENSG00000186310,4996,7207,1149,10709,6097,2709
ENSG00000234161,9,4,9,0,1,11
ENSG00000237860,0,0,0,0,0,0
ENSG00000189372,0,0,0,0,0,0
ENSG00000236077,0,0,0,0,0,0
ENSG00000229145,2,8,0,3,0,2
ENSG00000228855,0,0,0,0,0,0
ENSG00000229082,0,0,0,0,0,0
ENSG00000147231,3653,2052,1407,388,755,1142
ENSG00000204019,0,0,0,0,0,2
ENSG00000236413,0,0,0,0,0,0
ENSG00000229733,0,0,0,0,0,0
ENSG00000237225,0,0,0,0,0,2
ENSG00000203926,2,1,0,0,0,2
ENSG00000207435,0,0,0,0,0,0
ENSG00000207628,0,0,0,0,0,0
ENSG00000252291,0,0,0,0,0,0
ENSG00000212214,0,0,0,0,0,0
ENSG00000207151,3,0,0,0,0,2
ENSG00000207320,0,0,0,0,0,0
ENSG00000201660,0,0,0,0,0,0
ENSG00000265284,0,0,0,0,0,0
ENSG00000263652,0,0,0,0,0,0
ENSG00000207332,0,0,0,0,0,0
ENSG00000239333,4,0,0,0,0,0
ENSG00000278218,0,0,0,0,0,0
ENSG00000207025,0,0,0,0,0,0
ENSG00000265144,0,0,0,0,0,1
ENSG00000200852,0,0,0,0,0,0
ENSG00000252978,0,0,0,0,0,0
ENSG00000206716,2,0,0,0,0,0
ENSG00000252486,0,0,6,0,0,0
ENSG00000206639,0,0,0,0,0,0
ENSG00000206733,0,0,0,0,0,0
ENSG00000207122,0,2,0,0,0,0
ENSG00000206983,0,0,0,0,0,0
ENSG00000221466,0,0,0,0,0,0
ENSG00000238606,0,0,0,0,0,0
ENSG00000252411,0,0,0,0,0,0
ENSG00000264618,0,0,0,0,0,0
ENSG00000263730,0,0,0,0,0,0
ENSG00000238730,0,0,0,0,0,0
ENSG00000206896,0,0,0,0,0,0
ENSG00000212560,0,0,0,0,0,0
ENSG00000212347,0,0,0,0,0,0
ENSG00000207870,1,0,0,6,5,3
ENSG00000199226,4,1,0,9,3,3
ENSG00000207725,0,1,0,1,1,0
ENSG00000277721,0,0,0,0,0,2
ENSG00000278838,0,0,0,0,0,0
ENSG00000200702,0,0,0,0,0,0
ENSG00000202495,0,0,0,0,0,0
ENSG00000221716,19,11,0,2,13,5
ENSG00000201341,0,0,0,0,0,0
ENSG00000207758,0,0,0,0,0,0
ENSG00000207768,0,0,0,0,0,0
ENSG00000207785,0,0,0,0,0,0
ENSG00000208015,0,0,0,0,0,0
ENSG00000211538,0,0,0,0,0,0
ENSG00000239057,0,0,0,0,0,0
ENSG00000207970,0,0,0,0,0,0
ENSG00000272080,0,0,0,0,0,0
ENSG00000207104,0,0,0,0,0,0
ENSG00000244006,0,0,0,0,0,0
ENSG00000284567,0,0,0,0,0,0
ENSG00000212434,0,0,0,0,0,0
ENSG00000275335,0,0,0,0,0,0
ENSG00000266328,0,0,0,0,0,0
ENSG00000211991,0,0,0,0,0,0
ENSG00000199601,0,0,0,2,0,0
ENSG00000283334,0,0,0,0,0,0
ENSG00000201447,0,0,0,0,0,0
ENSG00000285776,0,0,0,0,0,0
ENSG00000273788,0,0,0,0,0,0
ENSG00000283622,0,0,0,0,0,0
ENSG00000202183,0,0,0,0,0,0
ENSG00000239745,0,0,0,0,0,0
ENSG00000283435,0,0,0,0,0,0
ENSG00000200635,0,0,0,0,0,0
ENSG00000201826,0,0,0,0,0,0
ENSG00000222440,0,0,0,0,0,0
ENSG00000212495,0,0,0,0,0,0
ENSG00000200422,0,0,0,0,0,0
ENSG00000277717,0,0,0,0,0,0
ENSG00000201567,0,0,0,0,0,0
ENSG00000221187,0,0,0,0,0,0
ENSG00000252016,0,0,0,0,0,0
ENSG00000283242,0,2,0,0,0,0
ENSG00000207995,0,0,0,0,0,0
ENSG00000201271,0,0,0,0,0,0
ENSG00000223259,2,2,0,2,4,3
ENSG00000199051,0,0,0,1,0,0
ENSG00000202410,0,0,0,0,0,0
ENSG00000199567,0,0,0,0,0,0
ENSG00000206826,0,0,0,0,0,0
ENSG00000212546,0,0,0,0,0,0
ENSG00000252810,0,0,0,0,0,0
ENSG00000212623,0,0,0,0,0,0
ENSG00000222667,0,0,0,0,0,0
ENSG00000252296,0,0,0,0,0,0
ENSG00000223260,0,0,0,0,0,0
ENSG00000202407,0,0,0,0,0,0
ENSG00000239008,0,0,0,0,0,0
ENSG00000201443,0,0,0,0,0,0
ENSG00000207426,0,0,0,0,0,0
ENSG00000277900,0,0,2,0,0,0
ENSG00000275110,0,2,1,1,0,1
ENSG00000222122,0,0,0,0,0,0
ENSG00000265260,0,0,0,0,0,0
ENSG00000271907,0,0,0,0,2,1
ENSG00000212241,0,0,0,0,0,0
ENSG00000252441,0,0,0,0,0,0
ENSG00000207515,0,0,0,0,0,0
ENSG00000207363,0,0,0,0,0,0
ENSG00000242998,0,0,0,0,0,0
ENSG00000206752,0,0,0,0,0,0
ENSG00000263515,11,4,4,5,1,6
ENSG00000207033,0,0,0,0,0,0
ENSG00000265456,0,0,0,0,0,0
ENSG00000206862,0,0,0,0,0,0
ENSG00000212321,0,0,0,0,0,0
ENSG00000252930,0,0,0,0,0,0
ENSG00000207100,0,0,0,0,0,0
ENSG00000221463,0,0,0,0,0,0
ENSG00000252163,0,0,0,0,0,0
ENSG00000216060,0,0,0,0,0,0
ENSG00000207041,0,0,0,2,22,16
ENSG00000199878,0,0,0,0,0,0
ENSG00000201594,0,0,0,0,0,0
ENSG00000201000,0,0,0,0,0,0
ENSG00000207866,0,0,0,0,0,0
ENSG00000207868,0,0,0,0,0,0
ENSG00000202473,0,0,0,0,2,0
ENSG00000221081,0,0,0,0,0,0
ENSG00000239579,0,3,0,0,0,0
ENSG00000252219,0,0,0,0,1,2
ENSG00000207867,0,0,0,0,0,0
ENSG00000216075,0,0,0,0,0,0
ENSG00000222114,0,0,0,0,0,0
ENSG00000216005,0,0,0,1,0,0
ENSG00000215943,0,0,0,1,6,4
ENSG00000216098,0,0,0,2,4,8
ENSG00000216064,0,0,0,0,1,0
ENSG00000202199,0,0,0,0,0,0
ENSG00000207641,0,0,0,0,1,1
ENSG00000216056,0,0,0,0,0,0
ENSG00000199424,1,0,0,2,0,0
ENSG00000265789,0,0,0,0,0,0
ENSG00000278724,0,0,0,0,0,0
ENSG00000222313,0,0,0,0,0,0
ENSG00000201912,0,0,0,0,0,0
ENSG00000216171,0,0,0,0,0,1
ENSG00000207871,0,0,0,0,0,0
ENSG00000207873,0,0,0,0,0,0
ENSG00000207984,0,0,0,0,0,0
ENSG00000207731,0,0,0,0,0,0
ENSG00000207969,0,0,0,0,0,2
ENSG00000207589,0,0,0,0,0,0
ENSG00000252583,0,0,0,0,0,0
ENSG00000212013,0,0,0,0,0,0
ENSG00000212014,0,0,0,0,0,0
ENSG00000208000,0,0,0,0,6,2
ENSG00000202051,0,0,0,0,0,0
ENSG00000237623,0,2,0,0,0,0
ENSG00000266158,0,0,0,0,0,0
ENSG00000203402,2,0,0,0,0,0
ENSG00000221459,0,0,0,0,0,0
ENSG00000232009,0,0,0,0,0,0
ENSG00000226556,4,10,0,0,2,0
ENSG00000277605,0,0,0,0,0,0
ENSG00000196741,630,416,200,55,138,118
ENSG00000235636,14,29,1,3,12,3
ENSG00000008056,414,1037,67,38234,13138,1949
ENSG00000283743,0,0,0,11,1,0
ENSG00000263858,0,2,0,2,0,0
ENSG00000126767,1135,1041,1492,11921,2404,917
ENSG00000267064,112,71,260,110,108,66
ENSG00000224656,0,0,0,0,2,0
ENSG00000229968,0,0,0,0,0,2
ENSG00000188459,4,0,2,0,2,4
ENSG00000224401,0,2,7,4,2,2
ENSG00000102265,1958,146,3041,2138,1672,1298
ENSG00000147130,912,619,451,3785,3520,3320
ENSG00000147166,74,34,0,12,41,55
ENSG00000224208,12,26,8,0,2,0
ENSG00000213706,4,0,0,4,2,4
ENSG00000275975,0,0,0,0,0,0
ENSG00000229601,0,0,0,1,2,2
ENSG00000213018,2,4,0,4,5,10
ENSG00000199751,0,0,0,1,0,0
ENSG00000243468,6,0,0,3,4,0
ENSG00000215120,0,0,0,2,2,4
ENSG00000186810,0,2,26,2,4,6
ENSG00000155962,72,70,636,356,314,239
ENSG00000225008,0,6,1,0,0,0
ENSG00000228986,3,1,10,11,6,0
ENSG00000230491,0,4,0,5,2,0
ENSG00000224216,4,3,4,2,4,2
ENSG00000221190,0,0,0,0,0,0
ENSG00000221603,0,0,0,0,0,0
ENSG00000277745,0,0,0,0,0,0
ENSG00000224533,3,2,0,4,2,8
ENSG00000225393,0,0,2,0,0,0
ENSG00000185973,846,594,221,186,238,345
ENSG00000237801,0,0,0,0,0,0
ENSG00000237040,0,0,0,0,0,0
ENSG00000124333,0,0,0,0,0,0
ENSG00000228410,0,0,0,0,0,0
ENSG00000223484,0,0,0,0,0,0
ENSG00000270726,0,0,0,0,0,0
ENSG00000185203,0,0,0,0,0,0
ENSG00000227159,0,0,0,0,0,0
ENSG00000102076,0,0,0,0,0,0
ENSG00000277008,0,0,0,0,0,0
ENSG00000268221,0,0,0,2,2,0
ENSG00000274962,0,0,0,0,0,0
ENSG00000277009,0,0,0,0,0,0
ENSG00000231830,2,0,0,2,1,4
ENSG00000285018,8,8,7,8,0,2
ENSG00000207165,0,0,0,0,0,0
ENSG00000071859,3800,2614,741,3316,6678,5941
ENSG00000276350,0,0,0,0,0,2
ENSG00000130827,1262,694,1103,2024,3480,2735
ENSG00000102178,3847,2247,671,2050,1773,1667
ENSG00000126903,655,462,992,367,532,731
ENSG00000264484,4,0,0,0,0,0
ENSG00000273041,0,1,0,0,0,0
ENSG00000232155,0,0,0,0,0,0
ENSG00000228464,0,0,0,0,0,0
ENSG00000231388,0,0,2,0,0,0
ENSG00000236160,0,0,0,0,0,0
ENSG00000216938,2,2,0,0,0,0
ENSG00000236683,4,0,2,0,0,0
ENSG00000252491,0,0,0,0,0,0
ENSG00000283446,0,0,0,2,0,0
ENSG00000276391,1,4,0,0,0,0
ENSG00000235461,0,0,0,4,0,0
ENSG00000147180,31004,20562,1296,1641,1704,1153
ENSG00000230668,0,0,0,0,0,0
ENSG00000226280,0,0,0,0,0,0
ENSG00000233710,0,0,0,0,0,0
ENSG00000234201,0,0,0,0,0,0
ENSG00000123570,985,2162,434,1190,749,223
ENSG00000222419,0,0,0,1,0,0
ENSG00000231787,2,0,0,2,2,0
ENSG00000276298,81,18,2,0,2,1
ENSG00000234345,137,30,0,0,2,4
ENSG00000158427,249,61,108,6,11,6
ENSG00000230312,20,17,51,0,1,1
ENSG00000227067,0,0,0,0,0,0
ENSG00000282840,2,4,0,3,19,12
ENSG00000223418,0,0,0,0,0,0
ENSG00000005302,3272,2054,674,1732,1632,2046
ENSG00000206792,0,0,0,0,0,0
ENSG00000206795,0,0,0,0,0,0
ENSG00000223487,0,0,0,0,0,0
ENSG00000231211,0,0,0,0,0,0
ENSG00000273800,0,0,0,0,0,0
ENSG00000271814,0,0,0,0,0,0
ENSG00000229083,2,4,0,0,1,0
ENSG00000230691,0,0,0,0,0,0
ENSG00000196664,93,2,164,142,228,903
ENSG00000233338,0,5,0,0,0,0
ENSG00000250084,0,0,0,0,0,0
ENSG00000278358,0,0,0,0,0,0
ENSG00000278160,0,0,0,0,0,0
ENSG00000275643,0,0,0,0,0,0
ENSG00000204379,0,0,0,0,0,0
ENSG00000223395,0,0,0,0,0,0
ENSG00000277289,0,0,0,0,0,0
ENSG00000227058,0,0,0,0,0,0
ENSG00000231593,0,0,0,0,0,0
ENSG00000228771,0,0,0,0,0,0
ENSG00000185319,0,0,0,0,0,0
ENSG00000197185,0,0,0,2,0,2
ENSG00000234792,0,0,0,0,0,0
ENSG00000187754,0,0,0,0,0,0
ENSG00000228354,2,2,0,0,0,0
ENSG00000222608,0,0,0,0,0,0
ENSG00000225508,0,0,0,0,0,0
ENSG00000237275,0,0,0,0,0,0
ENSG00000223958,0,0,0,0,0,0
ENSG00000225397,0,0,0,0,0,0
ENSG00000229826,0,0,0,0,0,0
ENSG00000269281,0,0,0,0,0,0
ENSG00000226867,0,0,0,0,0,0
ENSG00000204363,0,0,0,0,0,0
ENSG00000229885,0,0,0,0,0,0
ENSG00000196395,0,0,0,0,0,0
ENSG00000224781,4,0,2,0,2,2
ENSG00000220541,2,0,0,0,0,0
ENSG00000270524,0,0,0,0,0,0
ENSG00000201674,0,0,0,0,0,0
ENSG00000207220,0,0,0,0,0,0
ENSG00000240327,0,0,0,0,0,0
ENSG00000212611,0,0,0,1,0,0
ENSG00000241743,32,30,21,25,26,24
ENSG00000211578,0,0,0,0,0,0
ENSG00000214321,0,0,0,2,2,9
ENSG00000238764,0,0,0,0,0,0
ENSG00000265465,0,0,0,14,12,1
ENSG00000235834,2,0,0,0,0,0
ENSG00000230020,0,0,0,1,0,0
ENSG00000226153,2,0,0,0,0,0
ENSG00000047634,1414,1772,595,996,1462,894
ENSG00000227873,0,0,0,0,0,0
ENSG00000277150,2,2,0,0,0,0
ENSG00000184388,0,0,0,302,94,60
ENSG00000175718,0,0,0,2,0,0
ENSG00000268447,0,0,0,0,0,0
ENSG00000147036,34,28,12,417,106,60
ENSG00000275520,0,0,0,2,4,0
ENSG00000283463,10,6,5,1,0,0
ENSG00000063587,1833,1692,1084,1482,2347,2490
ENSG00000147117,105,115,168,22,44,47
ENSG00000179222,40796,29898,13560,13303,7380,6838
ENSG00000130021,2528,500,736,412,470,585
ENSG00000130054,38,48,37,346,191,152
ENSG00000235961,214,120,200,1698,1175,138
ENSG00000188153,3814,4082,1231,1814,12235,20666
ENSG00000134594,1003,938,1460,874,1846,2174
ENSG00000056277,2749,2685,476,232,233,274
ENSG00000156709,3305,2222,1277,1361,1730,1838
ENSG00000223714,2,0,0,22,10,2
ENSG00000199564,0,0,0,0,0,0
ENSG00000238426,0,0,0,0,0,0
ENSG00000226641,0,0,0,0,0,0
ENSG00000264573,0,0,3,0,0,2
ENSG00000225238,0,0,0,0,0,0
ENSG00000233033,0,3,0,0,0,1
ENSG00000212207,0,5,1,2,0,0
ENSG00000217624,12,20,7,4,2,0
ENSG00000242559,0,0,0,0,0,0
ENSG00000171657,72,20,276,16,15,138
ENSG00000229822,0,0,0,0,0,0
ENSG00000237875,0,2,0,0,0,0
ENSG00000251807,12,0,1,0,0,0
ENSG00000233103,0,0,0,0,0,0
ENSG00000237106,0,0,0,0,0,0
ENSG00000200906,0,0,0,0,0,0
ENSG00000263410,0,0,0,0,0,0
ENSG00000131174,7864,5995,3810,7219,6125,4673
ENSG00000234391,0,0,0,0,0,0
ENSG00000227302,0,0,0,0,2,0
ENSG00000230100,0,0,0,0,0,0
ENSG00000270747,0,0,0,0,0,0
ENSG00000165584,0,0,0,0,0,2
ENSG00000225055,0,0,0,0,0,0
ENSG00000234448,0,0,0,0,0,0
ENSG00000268009,0,0,0,0,0,0
ENSG00000231603,0,0,0,0,0,0
ENSG00000231489,0,0,0,0,0,0
ENSG00000235350,0,0,0,0,0,0
ENSG00000226971,9,0,0,4,7,2
ENSG00000068438,2988,2431,2015,1503,1484,1530
ENSG00000224292,5,9,0,5,8,6
ENSG00000147155,1099,921,631,625,600,328
ENSG00000286268,6,2,0,3,1,0
ENSG00000276823,0,0,0,0,0,0
ENSG00000202469,0,0,0,0,0,0
ENSG00000227042,0,0,0,0,0,0
ENSG00000207202,0,0,0,0,0,0
ENSG00000102048,0,2,26,21,14,26
ENSG00000165192,0,0,0,0,1,2
ENSG00000165195,1694,1679,761,514,1008,1103
ENSG00000165197,52,20,18,203,239,141
ENSG00000073464,1233,6525,1021,4620,5097,9656
ENSG00000234019,0,10,4,6,2,2
ENSG00000235224,0,0,0,0,0,2
ENSG00000231340,20,7,14,2,6,2
ENSG00000227329,18,12,0,17,37,27
ENSG00000276575,0,0,0,3,1,0
ENSG00000277474,0,0,0,0,0,0
ENSG00000235262,6,2,4,0,2,0
ENSG00000226299,0,0,0,5,0,0
ENSG00000207408,0,0,0,0,0,0
ENSG00000236571,0,0,0,0,0,0
ENSG00000234413,0,0,0,0,0,0
ENSG00000278204,0,0,0,0,0,0
ENSG00000158423,122,58,54,61,122,94
ENSG00000233250,0,0,0,0,0,0
ENSG00000235416,0,0,0,0,0,0
ENSG00000199422,0,0,0,0,0,0
ENSG00000224942,0,0,0,0,0,0
ENSG00000275268,0,2,0,0,0,0
ENSG00000225758,0,0,0,0,0,0
ENSG00000134595,534,276,191,36,78,28
ENSG00000130829,0,144,51,367,316,104
ENSG00000237793,0,3,1,2,0,0
ENSG00000244335,0,0,0,1,2,0
ENSG00000130822,20,34,120,8883,4750,786
ENSG00000185825,9744,4486,10828,7742,6922,7091
ENSG00000101986,79,16,392,345,550,1163
ENSG00000232725,8,14,30,27,107,255
ENSG00000198753,94,88,1131,3843,17812,22440
ENSG00000184343,15,12,498,474,1290,773
ENSG00000180879,3170,2999,6163,3393,4542,4158
ENSG00000184844,6,8,0,0,0,0
ENSG00000198910,806,3710,148,8142,4604,517
ENSG00000284987,0,0,0,1,0,3
ENSG00000273769,0,0,0,2,0,0
ENSG00000102032,62,5,86,637,1198,1885
ENSG00000172534,2470,1296,2256,2344,2570,3802
ENSG00000235802,0,2,0,13,3,1
ENSG00000177854,337,136,829,188,283,443
ENSG00000265176,0,0,0,0,0,0
ENSG00000283694,0,0,0,0,0,0
ENSG00000284286,0,0,0,0,0,0
ENSG00000202024,0,0,0,0,0,0
ENSG00000126953,611,600,532,228,166,202
ENSG00000241343,148,114,122,129,155,143
ENSG00000257529,0,0,0,0,0,0
ENSG00000126945,20128,10159,3107,4956,5116,6004
ENSG00000262919,553,409,542,1673,2674,3877
ENSG00000260081,87,143,442,256,265,188
ENSG00000217889,7,42,0,19,6,4
ENSG00000130821,270,219,1265,6568,19509,25903
ENSG00000229324,0,0,0,0,0,2
ENSG00000212605,0,0,0,0,0,0
ENSG00000227536,6,0,0,4,6,4
ENSG00000147164,264,91,240,2200,2726,2823
ENSG00000184481,54,18,136,2027,6524,7809
ENSG00000204165,0,0,1,0,0,1
ENSG00000285171,0,0,0,0,0,0
ENSG00000169562,12,2,796,421,4809,11425
ENSG00000271886,1,0,3,0,0,0
ENSG00000208012,0,0,0,0,0,0
ENSG00000131263,7529,7770,1788,3347,2691,2805
ENSG00000230673,0,0,0,0,0,0
ENSG00000199885,0,0,0,0,0,0
ENSG00000271589,3,6,0,0,0,0
ENSG00000050030,1440,2083,289,783,271,66
ENSG00000214016,0,1,0,0,0,0
ENSG00000242065,0,0,0,0,0,0
ENSG00000189037,0,0,0,0,0,0
ENSG00000147113,0,0,15,868,2115,4982
ENSG00000230934,0,0,0,0,0,0
ENSG00000281852,0,0,4,7,22,34
ENSG00000237182,0,0,0,0,0,0
ENSG00000237717,0,0,0,0,0,0
ENSG00000224617,0,0,0,0,0,0
ENSG00000229030,0,0,0,0,0,0
ENSG00000230162,12,0,16,8,8,3
ENSG00000219930,0,2,0,1,0,0
ENSG00000231513,0,0,0,0,0,0
